Variable / Field Name,Form Name,Section Header,Field Type,Field Label,Choices Calculations OR Slider Labels,Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation,Type,VisitID,VisitIDNum
fqeggsaladpor,food_frequency,DAIRY PRODUCTS AND EGGS,radio,"If you eat egg salad, your portion is usually closest to… ","1, 1/4 cup | 2, 1/2 cup | 3, 3/4 cup | 4, 1 cup or more",,,,,,,,,,,,,Human Subject Data,,
fqfastshake,food_frequency,DESSERTS AND SWEETS,radio,Fast food shakes ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqicecream,food_frequency,DESSERTS AND SWEETS,radio,Ice cream ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfroyo,food_frequency,DESSERTS AND SWEETS,radio,Frozen yogurt ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqsherbet,food_frequency,DESSERTS AND SWEETS,radio,Sherbet ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqjello,food_frequency,DESSERTS AND SWEETS,radio,"Jell-O, sorbet, popsicles ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpudding,food_frequency,DESSERTS AND SWEETS,radio,"Pudding, custard (flan), cheesecake ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqdonut,food_frequency,DESSERTS AND SWEETS,radio,"Doughnuts, Danish ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqcookie,food_frequency,DESSERTS AND SWEETS,radio,"Cookies (homemade or store-bought; e.g. Oreos, Chips-A-Hoy)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqmuffin,food_frequency,DESSERTS AND SWEETS,radio,"Quick breads, muffins (e.g. corn bread, blueberry or bran muffin) ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqcake,food_frequency,DESSERTS AND SWEETS,radio,"Cakes, brownies, sweet rolls ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpumppie,food_frequency,DESSERTS AND SWEETS,radio,"Sweet potato pie, pumpkin pie ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfruitpie,food_frequency,DESSERTS AND SWEETS,radio,"Fruit pies, cobblers, crisps (incl. fast food pies) ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqchoc,food_frequency,DESSERTS AND SWEETS,radio,Chocolate candy ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqcandy,food_frequency,DESSERTS AND SWEETS,radio,Other candy ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqjelly,food_frequency,DESSERTS AND SWEETS,radio,"Jelly, jam, honey, syrup ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqicecreamfat,food_frequency,DESSERTS AND SWEETS,radio,"If you eat ice cream, frozen yogurt and/or pudding, it is usually… ","1, Regular | 2, Light/Low-fat | 3, Fat free | 4, Sugar-free/no sugar added",,,,,,,,,,,,,Human Subject Data,,
fqicecreampor,food_frequency,DESSERTS AND SWEETS,radio,"If you eat ice cream, frozen yogurt, sherbet, Jell-O and/or pudding, your portion is usually closest to… ","1, 1/2 cup | 2, 1 cup | 3, 1 1/2 cups | 4, 2 cups or more",,,,,,,,,,,,,Human Subject Data,,
fqdonutpor,food_frequency,DESSERTS AND SWEETS,radio,"If you eat doughnuts, your portion is usually closest to… ","1, 1 doughnut | 2, 2 doughnuts | 3, 3 doughnuts | 4, 4 doughnut or more",,,,,,,,,,,,,Human Subject Data,,
fqcakefat,food_frequency,DESSERTS AND SWEETS,radio,"If you eat cakes, cookies, sweet rolls and/or muffins, they are usually… ","1, Regular | 2, Low-fat | 3, Fat free | 4, Sugar-free/no sugar added",,,,,,,,,,,,,Human Subject Data,,
fqmuffinpor,food_frequency,DESSERTS AND SWEETS,radio,"If you eat quick bread or muffins, your portion is usually closest to… ","1, Small muffin or 1 piece | 2, Medium muffin or 2 pieces | 3, Large muffin or 3 pieces | 4, 2 medium muffins or 4 pieces or more",,,,,,,,,,,,,Human Subject Data,,
fqcookiepor,food_frequency,DESSERTS AND SWEETS,radio,"If you eat cookies, your portion is usually closest to… (1 medium cookie = approx. 2 ¼” dia) ","1, 1 medium cookie | 2, 2 medium cookies | 3, 3 medium cookies | 4, 4 medium cookies or 1 large cookie or more",(1 galleta mediana = aprox. 21/4,,,,,,,,,,,,Human Subject Data,,
fqcakepor,food_frequency,DESSERTS AND SWEETS,radio,"If you eat cake, sweet rolls and/or pie, your portion is usually closest to… ","1, 1/2 piece or 1 small roll | 2, 1 regular piece or 1 medium roll | 3, 1 large piece or 1 large roll | 4, 2 regular pieces or 2+ rolls",,,,,,,,,,,,,Human Subject Data,,
fqcandytype,food_frequency,DESSERTS AND SWEETS,radio,"If you eat chocolate and/or candy, it is usually … ","1, Regular | 2, Sugar-free/No sugar added",,,,,,,,,,,,,Human Subject Data,,
fqchoctype,food_frequency,DESSERTS AND SWEETS,radio,"If you eat chocolate, it is usually … ","1, Milk chocolate | 2, White | 3, Dark",,,,,,,,,,,,,Human Subject Data,,
fqcandypor,food_frequency,DESSERTS AND SWEETS,radio,"If you eat chocolate candy and/or other candy, your portion is usually closest to…","1, 1/2 regular bar or package or 1 snack size | 2, 1 regular bar or package | 3, 1 1/2 regular bars or packages or 1 king size| 4, 2 bars or packages or more",,,,,,,,,,,,,Human Subject Data,,
fqjellypor,food_frequency,DESSERTS AND SWEETS,radio,"If you use jelly, jam, honey, and/or syrup, your portion is usually closest to… ","1, 1 teaspoon | 2, 1 tablespoon | 3, 2 tablespoons | 4, 3 tablespoons or more",,,,,,,,,,,,,Human Subject Data,,
fqpotatochip,food_frequency,SNACKS AND NUTS,radio,Potato chips (all types) ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqcracker,food_frequency,SNACKS AND NUTS,radio,"Crackers, matzo ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqcornchip,food_frequency,SNACKS AND NUTS,radio,"Tortilla chips, corn chips (incl. Doritos, Fritos) ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpopcorn,food_frequency,SNACKS AND NUTS,radio,Popcorn ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpretzel,food_frequency,SNACKS AND NUTS,radio,Pretzels ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqcoconut,food_frequency,SNACKS AND NUTS,radio,"Coconut meat, dried and sweetened ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqnuts,food_frequency,SNACKS AND NUTS,radio,"Nuts and seeds (incl. peanuts, walnuts, cashews, pistachios, sunflower seeds) ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpb,food_frequency,SNACKS AND NUTS,radio,Peanut butter ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqchippor,food_frequency,SNACKS AND NUTS,radio,"If you eat chips (potato or corn), your portion is usually closest to… (1 ounce = approx. 28 chips or 1 snack-size bag) ","1, 1 ounce | 2, 2 ounces | 3, 3 ounces | 4, 4 ounces or more",(1 onza = aprox. 28 tostaditas o 1 bolsa tama,,,,,,,,,,,,Human Subject Data,,
fqpopcornfat,food_frequency,SNACKS AND NUTS,radio,"If you eat popcorn, it is usually… ","1, Low-fat | 2, Regular (with butter or oil) | 3, Movie teather style",,,,,,,,,,,,,Human Subject Data,,
fqpopcornpor,food_frequency,SNACKS AND NUTS,radio,"If you eat popcorn, your portion is usually closest to… ","1, 1 cup | 2, 2 1/2 cups (1 snack-size bag) | 3, 5 cups | 4, 7 1/2 cups (1 microwave bag) or more",,,,,,,,,,,,,Human Subject Data,,
fqcrackerpor,food_frequency,SNACKS AND NUTS,radio,"If you eat crackers, your portion is usually closest to… ","1, 3 crackers | 2, 6 crackers | 3, 9 crackers | 4, 12 crackers or more",,,,,,,,,,,,,Human Subject Data,,
fqnuttype,food_frequency,SNACKS AND NUTS,checkbox,"If you eat nuts, they are usually (choose all that apply)… ","1, Peanuts| 2, Walnuts | 3, Almonds | 4, Pecans | 5, Sunflower seeds | 6, Cashews | 7, Pistachios | 8, Pine nuts | 9, Mixed nuts | 10, Pumpkin seeds",,,,,,,,,,,,,Human Subject Data,,
fqnutpor,food_frequency,SNACKS AND NUTS,radio,"If you eat nuts and/or seeds, your portion (without shells) is usually closest to… (2 tablespoons = approx. 1 ounce) ","1, 1 tablespoon | 2, 2 tablespoons | 3, 3 tablespoons | 4, 4 tablespoons or more",(2 cucharadas = aprox. 1 onza),,,,,,,,,,,,Human Subject Data,,
fqpbpor,food_frequency,SNACKS AND NUTS,radio,"If you eat peanut butter, your portion is usually closest to… ","1, 2 tablespoons | 2, 4 tablespoons | 3, 6 tablespoons | 4, 8 tablespoons or more",,,,,,,,,,,,,Human Subject Data,,
fqsnackfat,food_frequency,SNACKS AND NUTS,radio,"If you eat snacks, they are usually… ","1, Regular | 2, Baked/Low-fat| 3, Fat free | 4, Low carb",,,,,,,,,,,,,Human Subject Data,,
fqorangejuc,food_frequency,BEVERAGES ,radio,"Orange juice (100% juice, not fruit drinks) ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqgrapefrtjuc,food_frequency,BEVERAGES ,radio,Grapefruit juice (100% juice) ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqtomatojuc,food_frequency,BEVERAGES ,radio,Tomato or vegetable juice (e.g.V-8) ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqgrapejuc,food_frequency,BEVERAGES ,radio,Grape juice (100% juice) ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqapplejuc,food_frequency,BEVERAGES ,radio,Apple juice (100% juice) ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqcranjuc,food_frequency,BEVERAGES ,radio,Cranberry juice (incl. cranberry juice cocktail) ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqnectar,food_frequency,BEVERAGES ,radio,"Nectars (e.g. peach, pear, guava, mango) ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqotherjuc,food_frequency,BEVERAGES ,radio,Other 100% fruit juices and/or blends ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfortifiedjuc,food_frequency,BEVERAGES ,radio,"Fortified (e.g. Sunny delight, Hi-C) or Non-fortified fruit drinks (e.g. lemonade, Kool-Aid)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqsoftdrink,food_frequency,BEVERAGES ,radio,"Soft drinks, regular (e.g. cola, 7-up, ginger ale)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqsportdrink,food_frequency,BEVERAGES ,radio,"Sports or energy drinks (e.g. Gatorade, PowerAde, Red Bull)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqnoalcbeer,food_frequency,BEVERAGES ,radio,Non-alcoholic beer (e.g. Malta),"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqmealdrink,food_frequency,BEVERAGES ,radio,"Meal replacement beverages (e.g. Slim-Fast, Atkins)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqwaterdrink,food_frequency,BEVERAGES ,radio,"Water (incl. tap, filtered, bottled)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqjucpor,food_frequency,BEVERAGES ,radio,"If you drink fruit juice and/or vegetable juices, your portion is usually closest to… (8 fl. ounces = 1 cup)","1, 4 fl. ounces | 2, 8 fl. ounces | 3, 12 fl. ounces | 4, 16 fl. ounces or more",(8 fl. onzas = 1 taza),,,,,,,,,,,,Human Subject Data,,
fqsportdrinksug,food_frequency,BEVERAGES ,radio,"If you drink fruit flavored drinks and/or sports or energy drinks, it is usually … (choose only one)","1, Regular | 2, Low-calories/sugar free",,,,,,,,,,,,,Human Subject Data,,
fqsoftdrinksug,food_frequency,BEVERAGES ,radio,"If you drink soft drinks, it is usually… (choose only one) ","1, Regular | 2, Diet",,,,,,,,,,,,,Human Subject Data,,
fqsoftdrinkcaf,food_frequency,BEVERAGES ,checkbox,"If you drink soft drinks, regular or diet, they are usually… (choose all that apply)","1, Cola | 2, Caffeine-free cola | 3, Other caffeinated non-cola (e.g. Mountain Dew)| 97, Other caffeine-free non-cola
(e.g. 7-Up, orange, ginger ale)",,,,,,,,,,,,,Human Subject Data,,
fqsoftdrinkpor,food_frequency,BEVERAGES ,radio,"If you drink soft drinks and/or other cold beverages (incl. fruit drinks, sports drinks), your portion (before adding ice) is usually closest to… (1 can = 12 fl. ounce) ","1, 8 fl. ounces | 2, 12 fl. ounces | 3, 16 fl. ounces | 4, 24 fl. ounces or more",(1 lata = 12 fl. onza),,,,,,,,,,,,Human Subject Data,,
fqmealdrinktype,food_frequency,BEVERAGES ,radio,"If you drink meal replacement beverages or shakes, they are usually… ","1, Weight loss type  (e.g. Slim-Fast) | 2, High protein type (e.g. Atkins) | 3, Standard, balanced nutrition type (e.g. Carnation Instant Breakfast, Ensure, Snapple-a-Day)",,,,,,,,,,,,,Human Subject Data,,
fqmealdrinkpor,food_frequency,BEVERAGES ,radio,"If you drink meal replacement beverages or shakes, your portion is usually closest to…","1, 1/2 can or 1/2 scoop powder | 2, 1 can or 1 scoop powder | 3, 1 1/2 cups or 1 1/2 scoops powder | 4, 2 cans o 2 scoops powder",,,,,,,,,,,,,Human Subject Data,,
fqwaterdrinkpor,food_frequency,BEVERAGES ,radio,"If you drink water, your portion is usually closest to… (8 fl. ounces = 1 cup; 1 liter = 33 fl. ounces) ","1, 4 fl. ounces | 2, 8 fl. ounces | 3, 12 fl. ounces | 4, 16 fl. ounces or more",(8 fl. onzas = 1 taza; 1 litro = 33 fl. onzas),,,,,,,,,,,,Human Subject Data,,
fqfruitjucsum,food_frequency,SUMMARY QUESTIONS,radio,How often do you usually drink fruit juice? ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfruitdrinksum,food_frequency,SUMMARY QUESTIONS,radio,How often do you usually drink fruit drinks that are not 100% fruit juice? ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqsoftdrinksum,food_frequency,SUMMARY QUESTIONS,radio,How often do you usually drink soft drinks and/or energy drinks? ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqhotchoc,food_frequency,"COFFEE, TEA AND COCOA",radio,"Hot chocolate, cocoa ","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqcoffee,food_frequency,"COFFEE, TEA AND COCOA",radio,Coffee (all types) ,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
